occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
2.5,0.71,165.5,30.41,1.5,0.71,0.1837,0.2828,0.4714,GOOGLE,1.6667
4,5.66,556.5,787.01,0.5,0.71,1.4142,1.4142,1.4142,Jisc Services Limited,8.0
10,14.14,4781,6761.36,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,20.0
283.5,389.62,272955.5,381142.58,3.5,3.54,1.3964,1.3743,1.0102,AMAZON-02,81.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
37,52.33,5304.5,7501.7,0.5,0.71,1.4142,1.4142,1.4142,AMAZON-AES,74.0
6,8.49,1841,2603.57,0.5,0.71,1.4142,1.4142,1.4142,APPLE-ENGINEERING,12.0
