occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
0.5,0.71,107,151.32,0.5,0.71,1.4142,1.4142,1.4142,Virgin Media Limited,1.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
20,28.28,5115,7233.7,2.5,3.54,1.4142,1.4142,1.4142,GOOGLE,8.0
7.5,10.61,390,551.54,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,15.0
0.5,0.71,20,28.28,0.5,0.71,1.4142,1.4142,1.4142,CLOUDFLARENET,1.0
73.5,17.68,38870.5,28911.47,3.5,2.12,0.7438,0.2405,0.6061,AMAZON-02,21.0
3,4.24,440,622.25,0.5,0.71,1.4142,1.4142,1.4142,MICROSOFT-CORP-MSN-AS-BLOCK,6.0
2.5,3.54,124,175.36,0.5,0.71,1.4142,1.4142,1.4142,AKAMAI-AS,5.0
11.5,16.26,1533,2167.99,0.5,0.71,1.4142,1.4142,1.4142,AMAZON-AES,23.0
