occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
77.5,105.36,42726,60146.5,4.5,3.54,1.4077,1.3595,0.7857,GOOGLE,17.2222
3,4.24,390,551.54,0.5,0.71,1.4142,1.4142,1.4142,Jisc Services Limited,6
0.5,0.71,31,43.84,0.5,0.71,1.4142,1.4142,1.4142,APPLE-ENGINEERING,1
1.5,2.12,78,110.31,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,3
17.5,24.75,4777.5,6756.41,0.5,0.71,1.4142,1.4142,1.4142,CLOUDFLARENET,35
35.5,17.68,13012.5,5656.15,3,0,0.4347,0.498,0,AMAZON-02,11.8333
0,0,0,0,0,0,-1,-1,-1,,0
