occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
10.5,6.36,2449,203.65,1.5,0.71,0.0832,0.6061,0.4714,GOOGLE,7.0
1.5,2.12,91.5,129.4,0.5,0.71,1.4142,1.4142,1.4142,FACEBOOK,3.0
42.5,47.38,11063,9659.08,2,1.41,0.8731,1.1147,0.7071,AMAZON-02,21.25
2,2.83,104,147.08,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,4.0
2.5,3.54,418.5,591.85,0.5,0.71,1.4142,1.4142,1.4142,MICROSOFT-CORP-MSN-AS-BLOCK,5.0
9.5,13.44,1274,1801.71,0.5,0.71,1.4142,1.4142,1.4142,AMAZON-AES,19.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
