occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
18,22.63,3787.5,5209.26,2.5,2.12,1.3754,1.2571,0.8485,GOOGLE,7.2
1,1.41,123,173.95,0.5,0.71,1.4142,1.4142,1.4142,Virgin Media Limited,2.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
4,5.66,208,294.16,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,8.0
39.5,41.72,10037.5,13294.31,4,2.83,1.3245,1.0562,0.7071,AMAZON-02,9.875
1,1.41,52,73.54,0.5,0.71,1.4142,1.4142,1.4142,FASTLY,2.0
1.5,2.12,197.5,279.31,0.5,0.71,1.4142,1.4142,1.4142,MICROSOFT-CORP-MSN-AS-BLOCK,3.0
7,9.9,884.5,1250.87,0.5,0.71,1.4142,1.4142,1.4142,AMAZON-AES,14.0
