occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
6,5.66,913,1087.53,1.5,0.71,1.1912,0.9428,0.4714,GOOGLE,4.0
3,4.24,402,568.51,0.5,0.71,1.4142,1.4142,1.4142,Jisc Services Limited,6.0
6.5,0.71,3135,708.52,1,0.0,0.226,0.1088,0.0,MICROSOFT-CORP-MSN-AS-BLOCK,6.5
7.5,10.61,1760.5,2489.72,0.5,0.71,1.4142,1.4142,1.4142,FACEBOOK,15.0
0.5,0.71,26,36.77,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,1.0
8.5,12.02,4309,6093.85,1,1.41,1.4142,1.4142,1.4142,APPLE-ENGINEERING,8.5
14.5,20.51,6661.5,9420.78,0.5,0.71,1.4142,1.4142,1.4142,AMAZON-02,29.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
