occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
2.5,0.71,183.5,68.59,1,0.0,0.3738,0.2828,0.0,GOOGLE,2.5
191.5,251.02,180839,247140.89,3,1.41,1.3666,1.3108,0.4714,MICROSOFT-CORP-MSN-AS-BLOCK,63.8333
4.5,6.36,578.5,818.12,0.5,0.71,1.4142,1.4142,1.4142,Jisc Services Limited,9.0
2.5,3.54,163,230.52,0.5,0.71,1.4142,1.4142,1.4142,FACEBOOK,5.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
399,564.27,457762.5,647373.94,1,1.41,1.4142,1.4142,1.4142,Akamai International B.V.,399.0
4.5,6.36,1960,2771.86,0.5,0.71,1.4142,1.4142,1.4142,AMAZON-02,9.0
22,31.11,24013.5,33960.22,0.5,0.71,1.4142,1.4142,1.4142,AKAMAI-AS,44.0
