occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
76.5,94.05,42956.5,58457.22,3.5,2.12,1.3608,1.2293,0.6061,GOOGLE,21.8571
3,4.24,390,551.54,0.5,0.71,1.4142,1.4142,1.4142,Virgin Media Limited,6
0,0,0,0,0,0,-1,-1,-1,,0
1,1.41,197,278.6,0.5,0.71,1.4142,1.4142,1.4142,MICROSOFT-CORP-MSN-AS-BLOCK,2
0.5,0.71,26,36.77,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,1
24.5,7.78,9365.5,809.64,3,0,0.0864,0.3175,0,AMAZON-02,8.1667
16,22.63,4712,6663.77,0.5,0.71,1.4142,1.4142,1.4142,CLOUDFLARENET,32
