occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
76,106.07,41414.5,58495.41,4.5,4.95,1.4124,1.3956,1.0999,GOOGLE,16.8889
3.5,4.95,442,625.08,0.5,0.71,1.4142,1.4142,1.4142,Jisc Services Limited,7.0
1.5,2.12,230,325.27,0.5,0.71,1.4142,1.4142,1.4142,FASTLY,3.0
3,4.24,1317,1862.52,0.5,0.71,1.4142,1.4142,1.4142,MICROSOFT-CORP-MSN-AS-BLOCK,6.0
2,1.41,133,70.71,1,0.0,0.5317,0.7071,0.0,FACEBOOK,2.0
32,11.31,10465,442.65,3,0.0,0.0423,0.3536,0.0,AMAZON-02,10.6667
1,1.41,52,73.54,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,2.0
27,38.18,6843,9677.46,0.5,0.71,1.4142,1.4142,1.4142,CLOUDFLARENET,54.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
