occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
20.5,28.99,5098,7209.66,1.5,2.12,1.4142,1.4142,1.4142,GOOGLE,13.6667
1.5,2.12,157,222.03,0.5,0.71,1.4142,1.4142,1.4142,Virgin Media Limited,3.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
4.5,2.12,278,137.18,1.5,0.71,0.4934,0.4714,0.4714,APPLE-ENGINEERING,3.0
0.5,0.71,62,87.68,0.5,0.71,1.4142,1.4142,1.4142,FACEBOOK,1.0
0.5,0.71,43.5,61.52,0.5,0.71,1.4142,1.4142,1.4142,MICROSOFT-CORP-MSN-AS-BLOCK,1.0
1.5,2.12,78,110.31,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,3.0
3.5,4.95,1547.5,2188.5,0.5,0.71,1.4142,1.4142,1.4142,CLOUDFLARENET,7.0
2.5,3.54,1273.5,1801.0,0.5,0.71,1.4142,1.4142,1.4142,SUCURI-SEC,5.0
60,84.85,56133.5,79384.76,1,1.41,1.4142,1.4142,1.4142,THM,60.0
22,8.49,8867.5,1405.02,2.5,0.71,0.1584,0.3857,0.2828,EBAY,8.8
13,18.38,17168.5,24279.93,0.5,0.71,1.4142,1.4142,1.4142,AKAMAI-AS,26.0
