occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
12.5,13.44,1364.5,1649.68,2,0.0,1.209,1.0748,0.0,GOOGLE,6.25
2.5,3.54,276.5,391.03,0.5,0.71,1.4142,1.4142,1.4142,Virgin Media Limited,5.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
0.5,0.71,62,87.68,0.5,0.71,1.4142,1.4142,1.4142,FACEBOOK,1.0
1.5,2.12,66,93.34,1.5,2.12,1.4142,1.4142,1.4142,MICROSOFT-CORP-MSN-AS-BLOCK,1.0
0.5,0.71,26,36.77,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,1.0
4.5,6.36,1589.5,2247.89,0.5,0.71,1.4142,1.4142,1.4142,CLOUDFLARENET,9.0
0.5,0.71,31,43.84,0.5,0.71,1.4142,1.4142,1.4142,APPLE-ENGINEERING,1.0
8.5,12.02,3102.5,4387.6,0.5,0.71,1.4142,1.4142,1.4142,AMAZON-02,17.0
2,2.83,1247.5,1764.23,0.5,0.71,1.4142,1.4142,1.4142,SUCURI-SEC,4.0
57.5,81.32,56301.5,79622.34,1,1.41,1.4142,1.4142,1.4142,THM,57.5
17,24.04,6113.5,8645.79,1.5,2.12,1.4142,1.4142,1.4142,EBAY,11.3333
12.5,17.68,17175,24289.12,0.5,0.71,1.4142,1.4142,1.4142,AKAMAI-AS,25.0
