occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
9,12.73,1366,1931.82,1,1.41,1.4142,1.4142,1.4142,GOOGLE,9.0
1.5,2.12,167,236.17,0.5,0.71,1.4142,1.4142,1.4142,Virgin Media Limited,3.0
1.5,0.71,89.5,43.13,1,0.0,0.4819,0.4714,0.0,APPLE-ENGINEERING,1.5
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
1,1.41,52,73.54,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,2.0
6.5,9.19,2682,3792.92,0.5,0.71,1.4142,1.4142,1.4142,AMAZON-02,13.0
2,2.83,1018.5,1440.38,0.5,0.71,1.4142,1.4142,1.4142,CLOUDFLARENET,4.0
2,2.83,104,147.08,0.5,0.71,1.4142,1.4142,1.4142,SUCURI-SEC,4.0
54.5,77.07,56261.5,79565.78,1,1.41,1.4142,1.4142,1.4142,THM,54.5
7,9.9,4506.5,6373.15,1.5,2.12,1.4142,1.4142,1.4142,EBAY,4.6667
0.5,0.71,567,801.86,0.5,0.71,1.4142,1.4142,1.4142,AKAMAI-AS,1.0
