occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
10,14.14,1624,2296.68,2.5,3.54,1.4142,1.4142,1.4142,GOOGLE,4.0
1.5,2.12,209,295.57,0.5,0.71,1.4142,1.4142,1.4142,Jisc Services Limited,3.0
3,4.24,1317,1862.52,0.5,0.71,1.4142,1.4142,1.4142,MICROSOFT-CORP-MSN-AS-BLOCK,6.0
0.5,0.71,26,36.77,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,1.0
114.5,51.62,84754,64578.65,2.5,0.71,0.762,0.4508,0.2828,AMAZON-02,45.8
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
11,15.56,1455,2057.68,0.5,0.71,1.4142,1.4142,1.4142,AMAZON-AES,22.0
