occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
0.5,0.71,104.5,147.79,0.5,0.71,1.4142,1.4142,1.4142,Jisc Services Limited,1.0
493.5,473.05,483542.5,643995.38,5.5,4.95,1.3318,0.9586,0.9,AMAZON-02,89.7273
9,9.9,4350.5,5977.17,2,0.0,1.3739,1.0999,0.0,APPLE-ENGINEERING,4.5
30,42.43,9244,13072.99,0.5,0.71,1.4142,1.4142,1.4142,AKAMAI-AS,60.0
1,1.41,52,73.54,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,2.0
192,271.53,222444,314583.32,0.5,0.71,1.4142,1.4142,1.4142,FASTLY,384.0
1,1.41,52,73.54,0.5,0.71,1.4142,1.4142,1.4142,Akamai International B.V.,2.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
