occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
62.5,86.97,38602.5,54518.64,3.5,3.54,1.4123,1.3916,1.0102,GOOGLE,17.8571
3,4.24,390,551.54,0.5,0.71,1.4142,1.4142,1.4142,Jisc Services Limited,6.0
8,11.31,4283,6057.08,1,1.41,1.4142,1.4142,1.4142,APPLE-ENGINEERING,8.0
1,1.41,193,272.94,0.5,0.71,1.4142,1.4142,1.4142,FASTLY,2.0
0.5,0.71,41.5,58.69,0.5,0.71,1.4142,1.4142,1.4142,FACEBOOK,1.0
1.5,2.12,78,110.31,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,3.0
17,24.04,4734.5,6695.59,0.5,0.71,1.4142,1.4142,1.4142,CLOUDFLARENET,34.0
47.5,37.48,18762.5,13956.17,3,0.0,0.7438,0.789,0.0,AMAZON-02,15.8333
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
