ORG,OCCURENCE
GOOGLE,14
Jisc Services Limited,0
MICROSOFT-CORP-MSN-AS-BLOCK,2
AMAZON-02,38
APPLE-ENGINEERING,0
,0
OMNITURE,1
AMAZON-AES,15
