ORG,OCCURENCE
GOOGLE,-100
Virgin Media Limited,-2
,0
AKAMAI-AS,-16
EDGECAST,-8
MICROSOFT-CORP-MSN-AS-BLOCK,2
FACEBOOK,-12
AMAZON-02,-275
Netic A/S,-2
CLOUDFLARENET,-2
"SpotXchange, INC",-6
RUBICONPROJECT,-5
ASN-APPNEX,-2
