ORG,OCCURENCE
APPLE-ENGINEERING,0.5
EDGECAST,1.0
AKAMAI-AS,6.5
AS-PUBMATIC,5.0
CLOUDFLARENET,1.0
RUBICONPROJECT,1.0
SUCURI-SEC,0.5
Criteo SA,5.0
MEDIAMATH-INC,2.0
Conversant LLC,1.5
FASTLY,1.0
OVH SAS,3.0
