occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
1,0.0,52,0.0,1,0.0,0.0,0.0,0.0,GOOGLE,1.0
724.5,1020.36,812934.5,1147800.48,4,4.24,1.4119,1.4084,1.0607,MICROSOFT-CORP-MSN-AS-BLOCK,181.125
4,5.66,759.5,1074.1,0.5,0.71,1.4142,1.4142,1.4142,Jisc Services Limited,8.0
0.5,0.71,41.5,58.69,0.5,0.71,1.4142,1.4142,1.4142,FACEBOOK,1.0
0.5,0.71,26,36.77,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,1.0
227,321.03,234084.5,331045.47,1,1.41,1.4142,1.4142,1.4142,AMAZON-02,227.0
0.5,0.71,30.5,43.13,0.5,0.71,1.4142,1.4142,1.4142,APPLE-ENGINEERING,1.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
19.5,27.58,17710,25045.72,0.5,0.71,1.4142,1.4142,1.4142,Akamai International B.V.,39.0
