ORG,OCCURENCE
GOOGLE,159.0
MICROSOFT-CORP-MSN-AS-BLOCK,3.0
FACEBOOK,0.5
EDGECAST,3.0
Akamai International B.V.,1.0
CLOUDFLARENET,4.0
