occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
78,106.07,45690,64287.32,4,4.24,1.407,1.3598,1.0607,GOOGLE,19.5
3.5,4.95,479.5,678.12,0.5,0.71,1.4142,1.4142,1.4142,Virgin Media Limited,7.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
7.5,10.61,4256,6018.89,1,1.41,1.4142,1.4142,1.4142,APPLE-ENGINEERING,7.5
1.5,2.12,78,110.31,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,3.0
6.5,9.19,2390.5,3380.68,0.5,0.71,1.4142,1.4142,1.4142,FACEBOOK,13.0
41.5,58.69,23493.5,33224.83,3,4.24,1.4142,1.4142,1.4142,AMAZON-02,13.8333
2.5,3.54,412,582.66,0.5,0.71,1.4142,1.4142,1.4142,FASTLY,5.0
16.5,23.33,4709,6659.53,0.5,0.71,1.4142,1.4142,1.4142,CLOUDFLARENET,33.0
