occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
33,45.25,15894,22403.97,3,2.83,1.4096,1.3714,0.9428,GOOGLE,11.0
2.5,3.54,286,404.47,0.5,0.71,1.4142,1.4142,1.4142,Virgin Media Limited,5.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
74.5,37.48,40983,43741.63,3,2.83,1.0673,0.503,0.9428,AMAZON-02,24.8333
0.5,0.71,26,36.77,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,1.0
15.5,21.92,6191.5,8756.1,0.5,0.71,1.4142,1.4142,1.4142,MICROSOFT-CORP-MSN-AS-BLOCK,31.0
1,1.41,222,313.96,0.5,0.71,1.4142,1.4142,1.4142,OMNITURE,2.0
18.5,26.16,2419,3420.98,0.5,0.71,1.4142,1.4142,1.4142,AMAZON-AES,37.0
