occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
3.5,4.95,1360.5,1924.04,0.5,0.71,1.4142,1.4142,1.4142,MICROSOFT-CORP-MSN-AS-BLOCK,7.0
8,5.66,608.5,511.24,2.5,0.71,0.8402,0.7071,0.2828,GOOGLE,3.2
5.5,7.78,286,404.47,0.5,0.71,1.4142,1.4142,1.4142,EDGECAST,11.0
2,2.83,125,176.78,0.5,0.71,1.4142,1.4142,1.4142,CLOUDFLARENET,4.0
1,1.41,52,73.54,0.5,0.71,1.4142,1.4142,1.4142,Akamai International B.V.,2.0
0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,,0.0
1,1.41,52,73.54,0.5,0.71,1.4142,1.4142,1.4142,AKAMAI-AS,2.0
3,4.24,195,275.77,1,1.41,1.4142,1.4142,1.4142,AMAZON-02,3.0
