occurrences_mean,occurrences_std,bytes_mean,bytes_std,server_mean,server_std,bytes_co_var,occurrences_co_var,server_co_var,org,occurPerServer
1.5,3.0,87.75,175.5,0.25,0.5,2.0,2.0,2.0,YAHOO-GQ1,6.0
3,6.0,1710.5,3421.0,0.25,0.5,2.0,2.0,2.0,Telia Company AB,12.0
10.25,20.5,3276,6552.0,0.25,0.5,2.0,2.0,2.0,DEEPINTENT,41.0
2,4.0,338.75,677.5,0.25,0.5,2.0,2.0,2.0,YAHOO,8.0
3.25,6.5,1702.5,3405.0,0.25,0.5,2.0,2.0,2.0,YAHOO-DNB,13.0
2.25,4.5,114,228.0,0.25,0.5,2.0,2.0,2.0,LLNW,9.0
4,8.0,2143,4286.0,0.25,0.5,2.0,2.0,2.0,Rtb House S.A.,16.0
17,34.0,5083.75,10167.5,0.25,0.5,2.0,2.0,2.0,COGECO-PEER1,68.0
3.75,7.5,1566.5,3133.0,0.25,0.5,2.0,2.0,2.0,Iguane Solutions SAS,15.0
7.75,15.5,3126.75,6253.5,0.25,0.5,2.0,2.0,2.0,"Linode, LLC",31.0
3.5,7.0,1486.75,2973.5,0.25,0.5,2.0,2.0,2.0,SCALEMATRIX,14.0
5,10.0,2197.75,4395.5,0.25,0.5,2.0,2.0,2.0,AS-OUTBRAIN,20.0
11.5,14.8,1996.5,2785.59,0.5,0.58,1.3952,1.2868,1.1547,GOOGLE-CLOUD-PLATFORM,23.0
7.25,14.5,3277,6554.0,0.25,0.5,2.0,2.0,2.0,NATCOWEB,29.0
0.5,1.0,26,52.0,0.25,0.5,2.0,2.0,2.0,RACKSPACE,2.0
