ORG,OCCURENCE
GOOGLE,-20
Jisc Services Limited,-2
AMAZON-02,-2
EDGECAST,-2
MICROSOFT-CORP-MSN-AS-BLOCK,-20
,0
OMNITURE,-4
AMAZON-AES,18
